latitude,longitude,datetime,Wildfire
24.980551026946603,-81.70229544881288,2016-10-30 13:35:28.099831,No
33.0319999991373,-87.446,2016-10-31 03:00:00.000000,Yes
36.668055555096,-108.359722222,2016-11-01 03:15:00.000000,Yes
35.0278889991129,-111.622222,2016-11-02 00:17:00.000000,Yes
35.7858333321047,-83.155833333,2016-11-03 00:30:00.000000,Yes
43.96924560346286,-69.87492201721852,2016-11-03 15:11:58.087596,No
32.218095859494795,-108.97095608966808,2016-11-03 17:54:14.893884,No
34.2644999991217,-110.8249,2016-11-04 00:31:50.000000,Yes
33.309517126290515,-107.20075931237697,2016-11-04 15:31:23.880121,No
33.958794589774406,-83.82435690259172,2016-11-04 19:11:49.217806,No
33.8447221991268,-87.0108332999999,2016-11-05 02:42:00.000000,Yes
32.64212011241118,-101.50509319625131,2016-11-05 17:32:19.071921,No
46.372503099058,-102.3271061,2016-11-06 00:00:00.000000,Yes
41.20142582405563,-115.38166810386156,2016-11-06 12:35:13.846379,No
37.09170336280916,-96.66129639048825,2016-11-06 19:21:29.683696,No
37.1558329990915,-83.682222,2016-11-07 00:40:00.000000,Yes
26.195791461410405,-109.99423292422503,2016-11-07 14:59:31.740057,No
33.16356372019381,-73.41797315387649,2016-11-07 17:18:01.303133,No
47.42392749007064,-94.05129808949805,2016-11-07 23:01:48.733587,No
36.0262669991023,-82.490217,2016-11-08 00:22:00.000000,Yes
35.902752325332266,-97.65351174695184,2016-11-08 02:39:17.320532,No
43.5967499990579,-103.5071,2016-11-09 00:21:00.000000,Yes
35.3647222211092,-87.545277778,2016-11-10 00:00:00.000000,Yes
24.42400308802295,-116.78434990574601,2016-11-10 10:13:18.264131,No
37.0327777990927,-83.8461111,2016-11-11 00:30:00.000000,Yes
33.756499999128,-116.7585,2016-11-12 01:22:00.000000,Yes
36.7547779990952,-90.934111,2016-11-13 00:03:00.000000,Yes
37.1977777990912,-83.4669444,2016-11-14 00:15:00.000000,Yes
45.327550187872816,-89.075379598412,2016-11-14 09:58:19.838056,No
44.12614985030934,-96.55697474680989,2016-11-14 14:32:10.614726,No
36.1022222211015,-82.095555556,2016-11-15 00:45:00.000000,Yes
47.72104222941387,-72.1305349636354,2016-11-15 07:58:36.407149,No
47.995245594612456,-84.46233741347865,2016-11-15 18:46:16.683015,No
47.9244444430619,-99.139722222,2016-11-16 00:00:00.000000,Yes
31.6400999991569,-95.6379833299999,2016-11-17 00:07:00.000000,Yes
33.829529999127,-94.73932,2016-11-18 00:00:00.000000,Yes
36.00197503300289,-101.91490825146755,2016-11-18 22:43:17.971741,No
48.632810860763456,-115.33320711002146,2016-11-19 19:08:08.970814,No
34.9469444431138,-98.233611111,2016-11-20 00:44:00.000000,Yes
35.85091952591627,-83.07344863926056,2016-11-20 03:39:56.703691,No
30.4374999991754,-88.799166667,2016-11-21 00:18:00.000000,Yes
33.6925099991288,-115.3865,2016-11-22 00:00:00.000000,Yes
33.6715599991291,-115.6129,2016-11-23 05:15:00.000000,Yes
46.64009784261343,-84.5610828557386,2016-11-23 08:02:07.564259,No
34.769623430770956,-88.12327751401735,2016-11-23 14:21:08.011155,No
27.426360527992845,-117.45503839036883,2016-11-23 16:50:34.015598,No
34.0130555551248,-98.354166667,2016-11-24 04:45:00.000000,Yes
45.37591951270508,-118.9411853228188,2016-11-24 15:18:46.628849,No
36.6236110990964,-84.1533333,2016-11-25 04:08:00.000000,Yes
39.938246319100756,-108.03628911450959,2016-11-25 05:13:00.270700,No
33.3461099991332,-117.0712,2016-11-26 00:10:00.000000,Yes
33.3161275999516,-67.46652748544335,2016-11-26 20:45:20.396213,No
31.1977833291635,-93.61305,2016-11-27 01:02:00.000000,Yes
32.7785499991408,-105.469,2016-11-28 00:13:00.000000,Yes
42.65319794163413,-105.11052628629494,2016-11-28 06:33:02.621332,No
44.17091626372445,-82.24230103663386,2016-11-28 08:46:19.533278,No
34.45644209814979,-118.52490047289564,2016-11-28 21:31:03.529086,No
39.6967799990727,-105.1881,2016-11-29 00:14:00.000000,Yes
29.1243333291973,-98.67583333,2016-11-30 00:10:00.000000,Yes
34.621898623932,-68.2293576547072,2016-11-30 12:20:33.151824,No
36.0897222211016,-94.953333333,2016-12-01 00:25:00.000000,Yes
36.2407074828513,-114.2676435512888,2016-12-01 09:02:08.825658,No
46.46033721069102,-123.98967529177898,2016-12-02 01:36:20.434677,No
34.4774999991192,-98.348055556,2016-12-03 07:00:00.000000,Yes
42.25970826718293,-91.81752563393704,2016-12-03 20:07:21.284467,No
34.5516699991183,-118.16167,2016-12-04 00:25:00.000000,Yes
36.991203598761466,-70.50541248794337,2016-12-04 21:18:35.361952,No
45.6297599990571,-111.9933,2016-12-05 15:27:00.000000,Yes
42.3016999990608,-123.7626,2016-12-06 23:09:00.000000,Yes
39.5108299990738,-105.519,2016-12-07 00:15:00.000000,Yes
49.052278417442274,-74.36542951503924,2016-12-07 05:02:52.640771,No
33.207060835967326,-76.70204029150244,2016-12-08 03:22:32.898888,No
36.9555555550933,-96.730277778,2016-12-08 17:00:00.000000,Yes
30.4336111101755,-88.674444444,2016-12-09 01:52:00.000000,Yes
33.444635226863504,-91.18365980105892,2016-12-09 04:09:31.238973,No
34.21134525670932,-92.41563943710158,2016-12-09 17:46:23.491444,No
37.5134999990885,-112.4718,2016-12-10 00:38:00.000000,Yes
31.30804557136588,-109.66953899116301,2016-12-10 02:39:59.258437,No
31.4517499991597,-110.2789,2016-12-11 01:45:00.000000,Yes
42.10224332702971,-68.26110521429882,2016-12-11 05:26:52.046172,No
34.04054873000675,-87.5030874073557,2016-12-11 06:57:41.015111,No
35.0838499991122,-113.8914,2016-12-12 15:58:00.000000,Yes
37.0271699990927,-112.525,2016-12-13 00:37:00.000000,Yes
43.04858556763624,-123.40436179452948,2016-12-13 10:48:18.493030,No
47.821266214726236,-70.77765696144806,2016-12-13 18:17:36.869256,No
34.2933299991214,-118.27889,2016-12-14 00:59:00.000000,Yes
47.97465194665667,-99.27186446692927,2016-12-14 09:38:00.011360,No
43.047105420186185,-106.05303337353541,2016-12-14 22:53:01.929849,No
35.9930499991026,-105.8918,2016-12-15 00:08:00.000000,Yes
30.176951707796118,-81.38735872009411,2016-12-15 23:50:41.178603,No
31.9987499991517,-111.9853,2016-12-16 00:50:00.000000,Yes
31.023667772350148,-75.84435592396824,2016-12-16 13:07:05.961536,No
47.5686940632077,-79.98347133774735,2016-12-17 02:21:15.118503,No
41.947782999062,-122.026767,2016-12-17 05:54:00.000000,Yes
32.9011499991391,-95.0777333299999,2016-12-18 01:30:00.000000,Yes
27.423484165773715,-77.04616777097846,2016-12-18 04:13:48.100567,No
30.45787764292728,-78.87285872685688,2016-12-18 15:01:45.716134,No
33.83405686657381,-115.03765212423748,2016-12-18 23:51:44.535419,No
35.9372222211032,-110.671944444,2016-12-19 01:30:00.000000,Yes
25.448695102492216,-120.27045267363408,2016-12-19 23:37:25.410390,No
48.58653032655671,-76.15147997876676,2016-12-20 00:34:15.696645,No
32.1679499991493,-94.95153333,2016-12-20 13:34:00.000000,Yes
32.4066666591459,-95.8104499999999,2016-12-21 00:11:00.000000,Yes
37.549493353953295,-69.95152996029896,2016-12-21 07:06:06.736955,No
35.1322573685226,-117.09355654229545,2016-12-21 10:47:00.281940,No
28.99507621923871,-77.30022622122038,2016-12-21 15:24:56.836722,No
30.20833618320759,-99.38373030769266,2016-12-22 00:10:56.352652,No
30.197205507583966,-67.63674958567992,2016-12-22 02:05:34.096573,No
45.89992209679795,-124.93756379228995,2016-12-22 05:43:26.799029,No
43.407331232910146,-96.8538519831982,2016-12-22 09:24:03.299997,No
33.8547221991267,-94.7619443999999,2016-12-22 18:15:00.000000,Yes
38.7626899990788,-79.31709,2016-12-23 00:54:00.000000,Yes
34.7216666661164,-83.905,2016-12-24 03:00:00.000000,Yes
27.829089058214358,-101.53779802404199,2016-12-24 17:24:42.803032,No
30.6122222211726,-94.3425,2016-12-25 19:52:00.000000,Yes
31.971044959286722,-81.60811830317323,2016-12-26 00:05:11.406876,No
35.29444443911,-95.24416667,2016-12-26 18:30:00.000000,Yes
28.68130876660641,-98.6096756070406,2016-12-27 07:22:58.887310,No
34.9883333321133,-96.696388889,2016-12-27 15:38:00.000000,Yes
48.93952363288123,-99.22617493742558,2016-12-27 17:59:07.426204,No
25.140586363776087,-73.01074157744705,2016-12-28 10:41:38.961870,No
38.6597222210795,-78.3213888889999,2016-12-28 15:30:00.000000,Yes
41.19762993237589,-74.26367556354457,2016-12-28 20:51:32.470576,No
30.8696499991686,-93.68366666,2016-12-29 02:15:00.000000,Yes
46.27034949630024,-93.90524502909099,2016-12-30 10:42:41.791157,No
39.45334269740394,-72.08552032728242,2016-12-30 18:05:24.576874,No
33.3295166591334,-95.1333999999999,2016-12-31 03:44:00.000000,Yes
35.790958111678925,-98.68467328415527,2016-12-31 04:47:11.294067,No
27.04204691737508,-77.44837518109753,2017-01-01 02:38:06.929344,No
36.401263402392765,-108.7680094049192,2017-01-01 12:48:15.011085,No
36.3233333320993,-96.840833333,2017-01-02 02:07:00.000000,Yes
48.845882220624695,-94.1767465017304,2017-01-02 04:54:35.571884,No
37.58405213152924,-114.79489391744326,2017-01-02 06:11:15.654140,No
47.058412924148,-91.96719780310974,2017-01-02 08:23:06.139284,No
49.35748119081341,-102.20219840321421,2017-01-02 12:21:31.498909,No
31.3316666591615,-94.2512666599999,2017-01-03 15:36:00.000000,Yes
33.0821199991367,-111.7528,2017-01-04 00:31:00.000000,Yes
28.95458794352683,-113.71464853774056,2017-01-04 10:52:48.103887,No
35.1236111101118,-98.2511111109999,2017-01-05 01:00:00.000000,Yes
44.287145612511466,-98.90391841594518,2017-01-05 07:36:33.839230,No
48.3775834736417,-69.6216079034578,2017-01-05 12:51:27.493124,No
33.1395099991359,-111.8796,2017-01-06 04:07:00.000000,Yes
30.967227937690005,-77.60927340897508,2017-01-06 14:10:54.318202,No
36.3013888880995,-94.8844444439999,2017-01-07 18:00:00.000000,Yes
30.2041599991792,-84.4021099999999,2017-01-08 00:44:00.000000,Yes
42.97801298666188,-116.45127929985904,2017-01-08 10:27:37.843814,No
27.013514181404013,-117.20825082737014,2017-01-08 14:36:16.941025,No
26.45265714284335,-117.16729600668205,2017-01-09 02:25:10.412208,No
40.397159280096425,-66.95958504940427,2017-01-09 06:51:31.296283,No
26.175164915559225,-124.13416671739567,2017-01-09 07:00:13.798308,No
27.66310575338231,-81.09713297444878,2017-01-09 11:42:45.959517,No
46.54024687299051,-124.64553111400392,2017-01-09 15:16:33.669266,No
35.7708333321049,-95.916111111,2017-01-09 17:06:00.000000,Yes
39.9405399990712,-111.7304,2017-01-10 02:42:00.000000,Yes
35.53348172587041,-81.45524414156488,2017-01-10 09:49:49.029552,No
33.285739999134,-110.4455,2017-01-11 00:40:00.000000,Yes
44.20350350003609,-98.98069514366672,2017-01-11 04:30:27.550300,No
45.52978574596826,-79.48452227067793,2017-01-11 11:02:05.234842,No
36.0999999991015,-93.1888888889999,2017-01-12 01:30:00.000000,Yes
31.488515546083235,-122.27349976516356,2017-01-12 08:59:11.279262,No
31.073959716403532,-109.74100618564565,2017-01-12 13:57:09.796254,No
35.0661099991124,-108.8447,2017-01-13 00:25:00.000000,Yes
40.571286325797416,-86.12464058357132,2017-01-13 20:59:00.432191,No
33.234795090313135,-67.25333397685878,2017-01-13 23:22:31.071287,No
45.2802777770569,-123.416111111,2017-01-14 00:13:00.000000,Yes
33.0502699991371,-79.66518,2017-01-15 13:09:00.000000,Yes
30.63764928546015,-87.76945690254485,2017-01-16 02:08:31.072166,No
32.16750826953317,-107.54003431744493,2017-01-16 04:00:16.433628,No
48.5030799990641,-123.0394,2017-01-16 20:54:00.000000,Yes
28.294324149703773,-117.63075764173308,2017-01-16 21:33:35.938186,No
34.8180399991152,-118.9088,2017-01-17 00:15:21.000000,Yes
31.868874193326334,-119.52272467143897,2017-01-17 08:00:55.884745,No
34.8189499991152,-118.9368,2017-01-18 00:10:18.000000,Yes
38.20804723725994,-90.65904197579579,2017-01-18 07:17:36.533687,No
44.85063619018307,-101.50705070814077,2017-01-18 15:21:35.368228,No
35.1569444431114,-98.358333333,2017-01-19 18:00:00.000000,Yes
30.0958833291809,-97.19071666,2017-01-20 20:07:00.000000,Yes
29.2319169991954,-103.29355,2017-01-21 17:30:00.000000,Yes
35.8177777771044,-98.421388889,2017-01-22 00:00:00.000000,Yes
29.9893099991827,-84.93611,2017-01-23 16:48:32.000000,Yes
37.2060499990911,-119.2419,2017-01-24 01:22:00.000000,Yes
31.79203715393145,-113.43098265972625,2017-01-24 08:34:46.895283,No
29.090695639969653,-95.28757554581478,2017-01-25 16:34:08.219244,No
36.563333332097,-95.9291666669999,2017-01-25 17:00:00.000000,Yes
29.1321699991971,-81.83556,2017-01-26 00:27:00.000000,Yes
34.9961111101132,-96.591388889,2017-01-27 00:00:00.000000,Yes
25.868001122056157,-89.00126521128138,2017-01-27 17:23:43.669470,No
36.79846716265051,-105.33072971525462,2017-01-27 18:15:58.895017,No
36.9280555550936,-94.734166667,2017-01-28 01:00:00.000000,Yes
45.62626204550785,-88.95584730423018,2017-01-28 09:42:01.841890,No
36.8716666660941,-94.794722222,2017-01-29 00:00:00.000000,Yes
42.6548869007904,-91.28914799692686,2017-01-29 07:28:59.403092,No
35.3321399991095,-96.57079,2017-01-30 00:21:00.000000,Yes
32.2640833291479,-96.00408333,2017-01-31 00:23:00.000000,Yes
33.8453833291269,-95.43548333,2017-02-01 00:30:00.000000,Yes
34.9624999991136,-95.3888889,2017-02-02 00:10:00.000000,Yes
36.6516666990962,-92.8586111,2017-02-03 12:30:00.000000,Yes
37.3693099990897,-91.53587,2017-02-04 01:36:16.000000,Yes
38.9933169990772,-105.42855,2017-02-05 00:53:00.000000,Yes
37.002387771654384,-77.10778853714484,2017-02-05 03:43:19.536776,No
31.100783299165,-88.870033,2017-02-06 03:25:00.000000,Yes
35.7241666661054,-94.886111111,2017-02-07 00:00:00.000000,Yes
36.8216666660946,-92.825833333,2017-02-08 00:02:00.000000,Yes
34.576944399118,-95.9172222,2017-02-09 00:00:00.000000,Yes
48.43199695749554,-78.58727423423633,2017-02-09 07:59:42.662596,No
31.1258299991647,-88.8808299999999,2017-02-10 03:47:00.000000,Yes
36.9349399990935,-91.10457,2017-02-11 00:25:00.000000,Yes
39.80777333112994,-86.62077022650561,2017-02-11 01:06:17.410646,No
25.649195803391343,-121.70341408954432,2017-02-11 17:46:36.702707,No
34.325229999121,-116.8239,2017-02-12 00:22:00.000000,Yes
34.7974999991155,-95.389166667,2017-02-13 00:00:00.000000,Yes
39.317777777075,-77.729166667,2017-02-14 00:00:00.000000,Yes
39.695141702349474,-96.62367783808033,2017-02-14 00:07:19.154095,No
39.337369020368754,-72.60706705757974,2017-02-14 17:10:42.704674,No
32.46241953613419,-81.33933312111233,2017-02-14 21:42:31.471044,No
25.5005555552662,-80.5541666669999,2017-02-15 00:30:00.000000,Yes
47.36929717337923,-87.98077093842775,2017-02-15 13:35:39.622806,No
32.3405199991468,-109.7518,2017-02-16 00:36:00.000000,Yes
34.59927407856212,-96.86055040127549,2017-02-16 13:55:21.373117,No
25.53019324699971,-112.13092407173086,2017-02-16 17:21:18.458692,No
39.98804083311043,-68.35744550146725,2017-02-16 19:08:37.592475,No
36.8113899990947,-92.95622,2017-02-17 00:19:00.000000,Yes
27.778775441689085,-91.48352669390279,2017-02-17 11:10:16.492923,No
35.195833332111,-96.763888889,2017-02-18 00:00:00.000000,Yes
29.024379999199,-81.4701699999999,2017-02-19 01:30:00.000000,Yes
45.07861070721205,-104.27459994652382,2017-02-19 16:38:24.661094,No
39.0888099990765,-105.1334,2017-02-20 00:24:00.000000,Yes
46.564377482466426,-77.83044230260887,2017-02-20 00:56:43.000853,No
33.521499999131,-111.668,2017-02-21 00:13:00.000000,Yes
30.823890875624627,-112.50781296036902,2017-02-21 18:51:29.317545,No
25.157320702935657,-118.81061902267328,2017-02-22 01:49:04.127773,No
43.9622222210574,-99.223888889,2017-02-22 02:00:00.000000,Yes
31.966976358495792,-89.58690334034087,2017-02-22 10:55:38.175267,No
44.50709472635049,-107.14084113982355,2017-02-22 12:55:27.631267,No
34.1445299991232,-106.894,2017-02-23 00:01:00.000000,Yes
25.310413665577506,-76.50694686509374,2017-02-23 18:09:48.608794,No
30.8192666591694,-94.5383333299999,2017-02-24 00:20:00.000000,Yes
28.369997922086238,-92.38070635739514,2017-02-24 03:29:03.460121,No
39.91758898322359,-117.07356082707675,2017-02-24 09:32:59.999032,No
31.4909299991591,-110.661,2017-02-25 00:23:00.000000,Yes
35.6213888991064,-78.5272222,2017-02-26 00:46:00.000000,Yes
34.553830940410215,-111.72875071962847,2017-02-26 08:23:38.754263,No
47.28410482296715,-70.48056044820078,2017-02-26 22:03:04.190062,No
33.497039950962744,-109.28885276140186,2017-02-27 00:58:01.897188,No
34.844166699115,-84.715,2017-02-27 01:00:00.000000,Yes
34.78604189458663,-91.77969901553132,2017-02-27 09:11:59.123229,No
34.9824999991134,-95.798333333,2017-02-28 00:00:00.000000,Yes
46.67286368058235,-79.44570647874845,2017-02-28 15:01:12.284556,No
39.320209999075,-95.8633,2017-03-01 00:04:00.000000,Yes
44.21432276005315,-112.93475928591954,2017-03-01 18:48:13.992924,No
42.1630555590612,-96.46805556,2017-03-02 00:30:00.000000,Yes
34.5361111101185,-94.932222222,2017-03-03 00:00:00.000000,Yes
34.7366666991162,-96.0886111,2017-03-04 00:40:00.000000,Yes
34.3818599991204,-94.68882,2017-03-05 00:01:00.000000,Yes
27.4555555992275,-81.1358332999999,2017-03-06 00:00:00.000000,Yes
27.42889708368227,-113.40784390998091,2017-03-06 06:11:07.516335,No
37.469335636485816,-91.16651101052445,2017-03-06 10:09:49.892204,No
30.465555599175,-86.9399999999999,2017-03-07 00:00:00.000000,Yes
27.754456137860505,-77.20709082869841,2017-03-07 10:23:33.903249,No
44.1655555550572,-99.4377777779999,2017-03-08 00:30:00.000000,Yes
49.366126574639,-81.30000423405801,2017-03-08 09:31:14.829198,No
39.76581337583436,-96.48393962059902,2017-03-08 11:12:58.059171,No
36.2683333320998,-96.294166667,2017-03-09 00:30:00.000000,Yes
35.5561111101071,-96.166111111,2017-03-10 00:00:00.000000,Yes
30.196479463668794,-122.90869607683221,2017-03-10 08:58:48.361999,No
32.8089299991403,-107.3212,2017-03-11 01:00:00.000000,Yes
35.0432699991127,-107.4322,2017-03-12 00:18:00.000000,Yes
43.61958019452845,-86.30236119116425,2017-03-12 09:31:34.171940,No
28.15192739630578,-77.8502897652728,2017-03-12 20:03:02.011552,No
36.317393318135125,-78.97421644388021,2017-03-13 02:18:41.544920,No
33.131489999136,-111.7769,2017-03-13 11:02:00.000000,Yes
40.5613888880679,-73.892777778,2017-03-14 00:00:00.000000,Yes
32.3799299991463,-112.3059,2017-03-15 03:27:00.000000,Yes
47.4622222210604,-101.770555556,2017-03-16 01:00:00.000000,Yes
37.501535378713484,-77.68583106787095,2017-03-16 21:33:10.961230,No
31.8151699991543,-110.7106,2017-03-17 00:10:00.000000,Yes
26.411598408797303,-121.51086176280153,2017-03-17 22:59:55.330060,No
32.3721699991463,-106.5565,2017-03-18 00:00:00.000000,Yes
36.26984320787808,-88.7058517894831,2017-03-18 20:33:49.672066,No
35.112699999112,-98.15061,2017-03-19 00:15:00.000000,Yes
36.4755555990978,-92.3099999999999,2017-03-20 00:00:00.000000,Yes
35.6509999991061,-95.0825,2017-03-21 00:15:00.000000,Yes
45.93934645678887,-94.48124487129353,2017-03-21 17:47:01.655926,No
37.981360619221924,-118.820549572595,2017-03-21 18:56:16.343387,No
35.9872222211027,-93.414722222,2017-03-22 01:00:00.000000,Yes
48.2522222190631,-109.75027778,2017-03-23 04:30:00.000000,Yes
44.12180063347985,-106.0721689114934,2017-03-23 11:32:52.323740,No
30.6030555991728,-89.1877777999999,2017-03-24 00:00:00.000000,Yes
35.103059999112,-98.4598799999999,2017-03-25 02:30:00.000000,Yes
36.7502777770952,-108.57,2017-03-26 01:30:00.000000,Yes
40.23443418567466,-91.24657939648434,2017-03-26 05:12:48.675378,No
28.4616699992089,-80.8497199999999,2017-03-27 00:00:00.000000,Yes
31.157958804932445,-99.27729291632417,2017-03-27 02:20:26.341839,No
47.9805555590621,-99.00194444,2017-03-28 00:00:00.000000,Yes
42.1608333290613,-96.4919444399999,2017-03-29 01:30:00.000000,Yes
34.35285034748075,-120.62571903057214,2017-03-29 17:04:52.043434,No
40.6641599990674,-111.2884,2017-03-30 01:15:00.000000,Yes
47.8579779990617,-95.0138909999999,2017-03-31 00:15:00.000000,Yes
31.287199967667522,-115.6325562340073,2017-03-31 18:02:14.773342,No
33.0031333291377,-94.08626666,2017-04-01 00:49:00.000000,Yes
30.02297138565034,-90.3980496284806,2017-04-01 20:16:57.486924,No
47.8717999990617,-94.9064999999999,2017-04-02 00:10:00.000000,Yes
29.66578356531602,-121.47084553044158,2017-04-02 07:29:36.951678,No
36.9419399990935,-84.56111,2017-04-03 00:00:00.000000,Yes
25.712473349065792,-81.11632837964372,2017-04-03 11:59:06.252825,No
47.9849999990621,-98.86833333,2017-04-04 00:30:00.000000,Yes
27.44024020451919,-119.0677510278599,2017-04-04 19:28:55.967335,No
48.8702777790656,-100.02611111,2017-04-05 00:05:00.000000,Yes
48.57516225410815,-79.82728303482585,2017-04-05 03:53:28.332463,No
47.8569999990616,-95.1846,2017-04-06 00:06:00.000000,Yes
47.9811111090621,-98.86305556,2017-04-07 02:30:00.000000,Yes
40.9799499990659,-110.2868,2017-04-08 00:00:00.000000,Yes
41.45007453639179,-71.44968103390732,2017-04-08 02:36:35.975800,No
38.18296976917604,-77.53222096224667,2017-04-08 16:36:16.607969,No
47.8949999990618,-98.89,2017-04-09 00:00:00.000000,Yes
37.8649999990856,-82.58667,2017-04-10 00:00:00.000000,Yes
34.90904849386128,-70.2044955069686,2017-04-10 12:23:46.024201,No
48.8494444390655,-99.99972222,2017-04-11 00:15:00.000000,Yes
44.37566787549543,-104.07303303100242,2017-04-12 12:20:15.930297,No
35.91896085736459,-100.23594976111389,2017-04-12 14:08:49.680065,No
42.92472509626363,-83.25594815462307,2017-04-12 16:33:34.894202,No
44.381101099057,-108.0389577,2017-04-13 01:08:00.000000,Yes
40.3193799990691,-109.9048,2017-04-14 00:20:00.000000,Yes
38.47494444034955,-100.34361006755132,2017-04-14 04:27:09.660149,No
44.2713999990571,-121.1534,2017-04-15 00:05:00.000000,Yes
37.8139299990859,-92.03397,2017-04-16 00:31:00.000000,Yes
44.73478170269784,-123.14645699970391,2017-04-16 06:24:36.459824,No
47.9792099990621,-95.47936,2017-04-17 00:22:00.000000,Yes
36.2238888891003,-109.10916667,2017-04-19 00:13:00.000000,Yes
27.844232759299196,-73.24521764711682,2017-04-19 16:16:00.018137,No
47.968611109062,-98.85222222,2017-04-21 00:00:00.000000,Yes
30.587732791899697,-78.94042032852785,2017-04-21 16:43:19.969474,No
34.2341999991221,-112.1175,2017-04-22 00:06:00.000000,Yes
33.515889999131,-115.9306,2017-04-23 00:28:00.000000,Yes
34.751669999116,-112.0231,2017-04-24 00:17:00.000000,Yes
29.501252292478817,-88.71176356217775,2017-04-25 01:21:00.064004,No
48.479999999064,-108.76055556,2017-04-25 01:40:00.000000,Yes
40.54050791742256,-101.38307454453533,2017-04-25 02:24:30.993682,No
33.1939799991352,-111.8686,2017-04-26 00:01:00.000000,Yes
49.179918055676794,-90.72892971928171,2017-04-26 03:01:53.627543,No
32.02175447088928,-80.85813166219361,2017-04-26 03:46:08.062435,No
34.71633530170109,-88.7838255797896,2017-04-26 21:27:11.146949,No
32.6015899991432,-110.7898,2017-04-27 00:27:23.000000,Yes
27.90253053712085,-108.40074052570077,2017-04-27 16:42:29.918207,No
33.9452018691256,-118.20736694,2017-04-28 00:38:35.000000,Yes
34.1531299991231,-111.3418,2017-04-29 00:02:00.000000,Yes
46.34312341193147,-111.98051208156892,2017-04-29 05:11:51.952367,No
34.24343280748977,-109.23704167999057,2017-04-29 10:22:31.859725,No
33.9036407491262,-118.1855011,2017-04-30 00:07:58.000000,Yes
34.1853699991227,-112.133,2017-05-01 00:06:00.000000,Yes
36.21714719678961,-116.43442153326362,2017-05-01 06:00:33.055368,No
26.051005493892944,-74.9900649609803,2017-05-01 07:59:13.175233,No
35.2919799991099,-98.26854,2017-05-02 00:00:00.000000,Yes
36.04261454040068,-99.8315954848999,2017-05-02 07:02:15.324706,No
31.633166017808197,-108.74013730684766,2017-05-02 09:09:01.425000,No
48.6299999990646,-112.97416667,2017-05-03 00:00:00.000000,Yes
40.56883263211883,-75.20197515790741,2017-05-03 08:44:50.200411,No
47.830226376712474,-87.06873938518427,2017-05-03 22:51:25.414905,No
45.84440136016943,-110.10432781161776,2017-05-03 23:02:25.505425,No
35.1272222191118,-119.46777778,2017-05-04 00:21:00.000000,Yes
41.0477777790656,-123.6675,2017-05-06 00:12:00.000000,Yes
25.62860209429413,-88.69145444085575,2017-05-06 03:29:53.553192,No
25.877937076904978,-100.96632012952513,2017-05-06 17:46:41.710870,No
47.8763599990617,-94.95784,2017-05-07 00:00:00.000000,Yes
48.16842762842666,-86.82656831794358,2017-05-07 14:47:19.839332,No
39.1071499990764,-105.636,2017-05-08 00:10:34.000000,Yes
28.564640795152858,-114.45988255883205,2017-05-09 07:16:30.349512,No
37.2990499990903,-113.6629,2017-05-10 00:00:00.000000,Yes
46.386669999058,-92.52417,2017-05-12 00:00:00.000000,Yes
28.87029497656781,-72.05931282891123,2017-05-12 00:42:40.466236,No
43.055992617857584,-104.2075457003792,2017-05-12 12:40:28.682384,No
29.7514692997116,-81.9357026993261,2017-05-13 13:00:29.882152,No
45.71376647114613,-78.56655252591135,2017-05-13 22:18:49.964830,No
46.7425249990587,-68.057541,2017-05-14 00:08:00.000000,Yes
35.014062659304535,-77.37871028354871,2017-05-14 17:31:29.750342,No
40.3097299990692,-107.164,2017-05-15 00:55:00.000000,Yes
38.646298644527405,-123.00238412502816,2017-05-15 22:29:22.424280,No
48.3691553990635,-97.5466971,2017-05-16 00:10:00.000000,Yes
34.6455993691173,-118.22958374,2017-05-17 00:15:46.000000,Yes
44.15575249969993,-123.73687511729277,2017-05-18 08:47:13.699652,No
43.6369499990578,-70.9,2017-05-19 00:00:00.000000,Yes
32.78802171318961,-94.30138398411975,2017-05-19 02:31:19.339468,No
44.08110337325187,-111.20643270531428,2017-05-19 13:15:55.677473,No
35.12712789340978,-124.11930649926708,2017-05-19 13:35:59.538522,No
31.5494439991582,-93.10333,2017-05-20 00:05:00.000000,Yes
28.421906371227223,-124.66061981238906,2017-05-20 08:18:51.032791,No
45.516059999057,-109.4448,2017-05-21 00:04:00.000000,Yes
38.00185553032349,-93.35981778752202,2017-05-21 17:27:00.171678,No
39.2195899990756,-108.6388,2017-05-22 00:00:00.000000,Yes
46.35832347046734,-96.20015892720515,2017-05-22 04:11:02.361570,No
38.59842888416814,-120.08012132788403,2017-05-22 15:39:11.644384,No
31.975979999152,-109.8503,2017-05-23 00:04:00.000000,Yes
47.967137672403695,-93.10386086051793,2017-05-23 16:51:28.064468,No
47.5572499990607,-115.6183,2017-05-24 00:00:00.000000,Yes
33.286469999134,-112.1766,2017-05-25 00:08:00.000000,Yes
48.6850999990648,-118.6769,2017-05-26 00:13:11.000000,Yes
30.558639576036946,-93.12799431599501,2017-05-26 15:21:05.208351,No
41.03273101320897,-115.58662350351268,2017-05-26 18:52:28.750308,No
44.77055715725807,-94.82799991184689,2017-05-26 20:46:55.710154,No
43.2390599990585,-116.0381,2017-05-27 00:46:00.000000,Yes
38.09304179803877,-118.25546189052032,2017-05-27 13:27:35.601368,No
37.2722222190905,-120.96638889,2017-05-28 00:18:00.000000,Yes
